id,name,symbol,pegType,pegMechanism,circulating,circulatingPrevDay,circulatingPrevWeek,circulatingPrevMonth,chainCirculating,price,name,symbol,url,description,mintRedeemDescription
1,Tether,USDT,peggedUSD,fiat-backed,83876255947.62968,83876036168.0317,83800932182.81483,83333734068.10806,"{'Optimism': {'current': {'peggedUSD': 138897096.830563}, 'circulatingPrevDay': {'peggedUSD': 137240413.452196}, 'circulatingPrevWeek': {'peggedUSD': 128605594.581293}, 'circulatingPrevMonth': {'peggedUSD': 109869614.348299}}, 'Statemine': {'current': {'peggedUSD': 1489760}, 'circulatingPrevDay': {'peggedUSD': 1489760}, 'circulatingPrevWeek': {'peggedUSD': 1489760}, 'circulatingPrevMonth': {'peggedUSD': 1489761}}, 'Harmony': {'current': {'peggedUSD': 0}, 'circulatingPrevDay': {'peggedUSD': 0}, 'circulatingPrevWeek': {'peggedUSD': 0}, 'circulatingPrevMonth': {'peggedUSD': 0}}, 'ThunderCore': {'current': {'peggedUSD': 1953958.450152}, 'circulatingPrevDay': {'peggedUSD': 1953958.450152}, 'circulatingPrevWeek': {'peggedUSD': 1960716.919132}, 'circulatingPrevMonth': {'peggedUSD': 1962726.213974}}, 'BSC': {'current': {'peggedUSD': 3379520563.6168995}, 'circulatingPrevDay': {'peggedUSD': 3379459581.970174}, 'circulatingPrevWeek': {'peggedUSD': 3379812441.1289663}, 'circulatingPrevMonth': {'peggedUSD': 3380218886.5540075}}, 'Dogechain': {'current': {'peggedUSD': 34695.538475}, 'circulatingPrevDay': {'peggedUSD': 34695.538475}, 'circulatingPrevWeek': {'peggedUSD': 34695.538475}, 'circulatingPrevMonth': {'peggedUSD': 60839.859475}}, 'Astar': {'current': {'peggedUSD': 991106.665788}, 'circulatingPrevDay': {'peggedUSD': 989806.027462}, 'circulatingPrevWeek': {'peggedUSD': 1005579.9351080001}, 'circulatingPrevMonth': {'peggedUSD': 1076880.04514}}, 'Oasis': {'current': {'peggedUSD': 1015916.9031944799}, 'circulatingPrevDay': {'peggedUSD': 1016016.9031944799}, 'circulatingPrevWeek': {'peggedUSD': 1019712.1826484799}, 'circulatingPrevMonth': {'peggedUSD': 1167542.07758348}}, 'Heco': {'current': {'peggedUSD': 44857057.85480273}, 'circulatingPrevDay': {'peggedUSD': 44857057.85480273}, 'circulatingPrevWeek': {'peggedUSD': 45320679.854802735}, 'circulatingPrevMonth': {'peggedUSD': 46894492.85480273}}, 'Shiden': {'current': {'peggedUSD': 9859.073146}, 'circulatingPrevDay': {'peggedUSD': 9859.073146}, 'circulatingPrevWeek': {'peggedUSD': 9859.073146}, 'circulatingPrevMonth': {'peggedUSD': 9859.073146}}, 'Telos': {'current': {'peggedUSD': 206360.968323}, 'circulatingPrevDay': {'peggedUSD': 206659.810323}, 'circulatingPrevWeek': {'peggedUSD': 206684.810323}, 'circulatingPrevMonth': {'peggedUSD': 246525.045523}}, 'Arbitrum': {'current': {'peggedUSD': 539212914.118168}, 'circulatingPrevDay': {'peggedUSD': 532953655.635702}, 'circulatingPrevWeek': {'peggedUSD': 520666220.024339}, 'circulatingPrevMonth': {'peggedUSD': 479063664.890665}}, 'Tron': {'current': {'peggedUSD': 40885091515.3468}, 'circulatingPrevDay': {'peggedUSD': 40954906893.856445}, 'circulatingPrevWeek': {'peggedUSD': 41000645971.61904}, 'circulatingPrevMonth': {'peggedUSD': 40643464700.523796}}, 'TomoChain': {'current': {'peggedUSD': 173911.313768}, 'circulatingPrevDay': {'peggedUSD': 173911.313768}, 'circulatingPrevWeek': {'peggedUSD': 173911.313768}, 'circulatingPrevMonth': {'peggedUSD': 173942.313768}}, 'zkSync Lite': {'current': {'peggedUSD': 4907658.699989}, 'circulatingPrevDay': {'peggedUSD': 4907965.597149}, 'circulatingPrevWeek': {'peggedUSD': 4926285.527099}, 'circulatingPrevMonth': {'peggedUSD': 5134551.897111}}, 'Zilliqa': {'current': {'peggedUSD': 2470104}, 'circulatingPrevDay': {'peggedUSD': 2470104}, 'circulatingPrevWeek': {'peggedUSD': 2470104}, 'circulatingPrevMonth': {'peggedUSD': 2470104}}, 'Evmos': {'current': {'peggedUSD': 40308.259753}, 'circulatingPrevDay': {'peggedUSD': 40308.259753}, 'circulatingPrevWeek': {'peggedUSD': 44199.90064}, 'circulatingPrevMonth': {'peggedUSD': 43960.633219999996}}, 'Arbitrum Nova': {'current': {'peggedUSD': 18.843526}, 'circulatingPrevDay': {'peggedUSD': 18.843526}, 'circulatingPrevWeek': {'peggedUSD': 18.843526}, 'circulatingPrevMonth': {'peggedUSD': 18.843526}}, 'Milkomeda C1': {'current': {'peggedUSD': 73149.172345}, 'circulatingPrevDay': {'peggedUSD': 73149.172345}, 'circulatingPrevWeek': {'peggedUSD': 74378.68028}, 'circulatingPrevMonth': {'peggedUSD': 83880.952068}}, 'SXnetwork': {'current': {'peggedUSD': 99.998942}, 'circulatingPrevDay': {'peggedUSD': 99.998942}, 'circulatingPrevWeek': {'peggedUSD': 99.998942}, 'circulatingPrevMonth': {'peggedUSD': 99.998942}}, 'Aptos': {'current': {'peggedUSD': 14061557.851111}, 'circulatingPrevDay': {'peggedUSD': 13881826.74134}, 'circulatingPrevWeek': {'peggedUSD': 14059801.623722}, 'circulatingPrevMonth': {'peggedUSD': 13633445.61725}}, 'RSK': {'current': {'peggedUSD': 2282992.218293}, 'circulatingPrevDay': {'peggedUSD': 2273335.9957830003}, 'circulatingPrevWeek': {'peggedUSD': 2259881.167437}, 'circulatingPrevMonth': {'peggedUSD': 2275068.237552}}, 'Tezos': {'current': {'peggedUSD': 36777930}, 'circulatingPrevDay': {'peggedUSD': 36777930}, 'circulatingPrevWeek': {'peggedUSD': 36777930}, 'circulatingPrevMonth': {'peggedUSD': 36777930}}, 'Moonbeam': {'current': {'peggedUSD': 243199.112367}, 'circulatingPrevDay': {'peggedUSD': 243199.112367}, 'circulatingPrevWeek': {'peggedUSD': 243199.112367}, 'circulatingPrevMonth': {'peggedUSD': 249226.580923}}, 'Aurora': {'current': {'peggedUSD': 3530994.182899}, 'circulatingPrevDay': {'peggedUSD': 3530262.961982}, 'circulatingPrevWeek': {'peggedUSD': 3637678.625949}, 'circulatingPrevMonth': {'peggedUSD': 4317537.13201}}, 'Loopring': {'current': {'peggedUSD': 1121516.939094}, 'circulatingPrevDay': {'peggedUSD': 1122232.086727}, 'circulatingPrevWeek': {'peggedUSD': 1099015.529884}, 'circulatingPrevMonth': {'peggedUSD': 1115243.386247}}, 'Algorand': {'current': {'peggedUSD': 99999928.895488}, 'circulatingPrevDay': {'peggedUSD': 99999928.895488}, 'circulatingPrevWeek': {'peggedUSD': 99999928.895488}, 'circulatingPrevMonth': {'peggedUSD': 122999928.895488}}, 'Polygon': {'current': {'peggedUSD': 468324299.562508}, 'circulatingPrevDay': {'peggedUSD': 477181298.05525}, 'circulatingPrevWeek': {'peggedUSD': 493737122.63627094}, 'circulatingPrevMonth': {'peggedUSD': 583441496.991053}}, 'DefiChain': {'current': {'peggedUSD': 7993800}, 'circulatingPrevDay': {'peggedUSD': 7993800}, 'circulatingPrevWeek': {'peggedUSD': 7993800}, 'circulatingPrevMonth': {'peggedUSD': 8593800}}, 'Canto': {'current': {'peggedUSD': 6973961.759258}, 'circulatingPrevDay': {'peggedUSD': 7012898.19034}, 'circulatingPrevWeek': {'peggedUSD': 7077810.638776}, 'circulatingPrevMonth': {'peggedUSD': 6301039.564665}}, 'Metis': {'current': {'peggedUSD': 13584978.148328}, 'circulatingPrevDay': {'peggedUSD': 13584178.148328}, 'circulatingPrevWeek': {'peggedUSD': 14290637.48627}, 'circulatingPrevMonth': {'peggedUSD': 15795223.362234}}, 'Wanchain': {'current': {'peggedUSD': 16360.52443}, 'circulatingPrevDay': {'peggedUSD': 12411.885694}, 'circulatingPrevWeek': {'peggedUSD': 138086.282761}, 'circulatingPrevMonth': {'peggedUSD': 36996}}, 'Kava': {'current': {'peggedUSD': 54703840.493499}, 'circulatingPrevDay': {'peggedUSD': 55039555.51019201}, 'circulatingPrevWeek': {'peggedUSD': 55177896.721784}, 'circulatingPrevMonth': {'peggedUSD': 8204385.135120999}}, 'Ontology': {'current': {'peggedUSD': 0}, 'circulatingPrevDay': {'peggedUSD': 0}, 'circulatingPrevWeek': {'peggedUSD': 0}, 'circulatingPrevMonth': {'peggedUSD': 2524248.183269348}}, 'Moonriver': {'current': {'peggedUSD': 850142.061942}, 'circulatingPrevDay': {'peggedUSD': 850790.689942}, 'circulatingPrevWeek': {'peggedUSD': 851616.300942}, 'circulatingPrevMonth': {'peggedUSD': 959555.997942}}, 'Liquidchain': {'current': {'peggedUSD': 12211849}, 'circulatingPrevDay': {'peggedUSD': 12211849}, 'circulatingPrevWeek': {'peggedUSD': 12211849}, 'circulatingPrevMonth': {'peggedUSD': 8211849}}, 'Mixin': {'current': {'peggedUSD': 31883291.18295367}, 'circulatingPrevDay': {'peggedUSD': 32277543.22448931}, 'circulatingPrevWeek': {'peggedUSD': 32316528.93333808}, 'circulatingPrevMonth': {'peggedUSD': 29393714.87880253}}, 'Avalanche': {'current': {'peggedUSD': 659784772.3893753}, 'circulatingPrevDay': {'peggedUSD': 659803962.0302234}, 'circulatingPrevWeek': {'peggedUSD': 660057186.0629004}, 'circulatingPrevMonth': {'peggedUSD': 621742525.5927587}}, 'Klaytn': {'current': {'peggedUSD': 39834207.136881}, 'circulatingPrevDay': {'peggedUSD': 39627380.167004}, 'circulatingPrevWeek': {'peggedUSD': 40313695.330991}, 'circulatingPrevMonth': {'peggedUSD': 41460333.332436}}, 'Meter': {'current': {'peggedUSD': 429764.532625}, 'circulatingPrevDay': {'peggedUSD': 429764.532625}, 'circulatingPrevWeek': {'peggedUSD': 429764.532625}, 'circulatingPrevMonth': {'peggedUSD': 429762.748991}}, 'REINetwork': {'current': {'peggedUSD': 2141.00922}, 'circulatingPrevDay': {'peggedUSD': 2141.00922}, 'circulatingPrevWeek': {'peggedUSD': 2141.00922}, 'circulatingPrevMonth': {'peggedUSD': 2141.00922}}, 'IoTeX': {'current': {'peggedUSD': 963523.009906}, 'circulatingPrevDay': {'peggedUSD': 963523.009906}, 'circulatingPrevWeek': {'peggedUSD': 981506.815694}, 'circulatingPrevMonth': {'peggedUSD': 996875.013526}}, 'Ethereum': {'current': {'peggedUSD': 36072550283.39369}, 'circulatingPrevDay': {'peggedUSD': 35997674605.695625}, 'circulatingPrevWeek': {'peggedUSD': 35873526536.36002}, 'circulatingPrevMonth': {'peggedUSD': 35755733648.25858}}, 'Gnosis': {'current': {'peggedUSD': 7705314.596552}, 'circulatingPrevDay': {'peggedUSD': 7813538.121392}, 'circulatingPrevWeek': {'peggedUSD': 6379496.046464}, 'circulatingPrevMonth': {'peggedUSD': 6316244.669996}}, 'EthereumClassic': {'current': {'peggedUSD': 0}, 'circulatingPrevDay': {'peggedUSD': 0}, 'circulatingPrevWeek': {'peggedUSD': 10682.311521}, 'circulatingPrevMonth': {'peggedUSD': 13456.031521}}, 'Omni': {'current': {'peggedUSD': 237944878}, 'circulatingPrevDay': {'peggedUSD': 237944878}, 'circulatingPrevWeek': {'peggedUSD': 237944878}, 'circulatingPrevMonth': {'peggedUSD': 238944878}}, 'Celo': {'current': {'peggedUSD': 43665.016439}, 'circulatingPrevDay': {'peggedUSD': 43665.016439}, 'circulatingPrevWeek': {'peggedUSD': 43665.016439}, 'circulatingPrevMonth': {'peggedUSD': 63624.521546}}, 'Fuse': {'current': {'peggedUSD': 959567.212548}, 'circulatingPrevDay': {'peggedUSD': 959567.212548}, 'circulatingPrevWeek': {'peggedUSD': 959567.212548}, 'circulatingPrevMonth': {'peggedUSD': 972326.599663}}, 'Fantom': {'current': {'peggedUSD': 83240936.580681}, 'circulatingPrevDay': {'peggedUSD': 83234559.01664001}, 'circulatingPrevWeek': {'peggedUSD': 83263411.416416}, 'circulatingPrevMonth': {'peggedUSD': 83279105.01904899}}, 'OKExChain': {'current': {'peggedUSD': 51150882}, 'circulatingPrevDay': {'peggedUSD': 51150882}, 'circulatingPrevWeek': {'peggedUSD': 51150882}, 'circulatingPrevMonth': {'peggedUSD': 56310632}}, 'Kardia': {'current': {'peggedUSD': 351489.52425}, 'circulatingPrevDay': {'peggedUSD': 351489.52425}, 'circulatingPrevWeek': {'peggedUSD': 351489.52425}, 'circulatingPrevMonth': {'peggedUSD': 351489.52425}}, 'Terra Classic': {'current': {'peggedUSD': 0}, 'circulatingPrevDay': {'peggedUSD': 0}, 'circulatingPrevWeek': {'peggedUSD': 0}, 'circulatingPrevMonth': {'peggedUSD': 0}}, 'KCC': {'current': {'peggedUSD': 40802635.5284489}, 'circulatingPrevDay': {'peggedUSD': 40811132.02570173}, 'circulatingPrevWeek': {'peggedUSD': 46796041.879588045}, 'circulatingPrevMonth': {'peggedUSD': 47331662.832803406}}, 'Near': {'current': {'peggedUSD': 18068102.994723998}, 'circulatingPrevDay': {'peggedUSD': 18070331.150843}, 'circulatingPrevWeek': {'peggedUSD': 18179578.117604002}, 'circulatingPrevMonth': {'peggedUSD': 18812964.604564004}}, 'EOS': {'current': {'peggedUSD': 59449610.047}, 'circulatingPrevDay': {'peggedUSD': 59449610.047}, 'circulatingPrevWeek': {'peggedUSD': 59449610.047}, 'circulatingPrevMonth': {'peggedUSD': 59442051.447}}, 'Crab': {'current': {'peggedUSD': 959.78363}, 'circulatingPrevDay': {'peggedUSD': 959.78363}, 'circulatingPrevWeek': {'peggedUSD': 959.78363}, 'circulatingPrevMonth': {'peggedUSD': 22219.129226}}, 'Bittorrent': {'current': {'peggedUSD': 15680239.842028014}, 'circulatingPrevDay': {'peggedUSD': 15566354.743432064}, 'circulatingPrevWeek': {'peggedUSD': 15441981.928224145}, 'circulatingPrevMonth': {'peggedUSD': 15925382.157604747}}, 'Boba': {'current': {'peggedUSD': 464957.051909}, 'circulatingPrevDay': {'peggedUSD': 464957.051909}, 'circulatingPrevWeek': {'peggedUSD': 464957.051909}, 'circulatingPrevMonth': {'peggedUSD': 464957.051909}}, 'Theta': {'current': {'peggedUSD': 132.478104}, 'circulatingPrevDay': {'peggedUSD': 132.478104}, 'circulatingPrevWeek': {'peggedUSD': 132.478104}, 'circulatingPrevMonth': {'peggedUSD': 132.423104}}, 'NEO': {'current': {'peggedUSD': 3859928}, 'circulatingPrevDay': {'peggedUSD': 3859928}, 'circulatingPrevWeek': {'peggedUSD': 3859928}, 'circulatingPrevMonth': {'peggedUSD': 3859928}}, 'Syscoin': {'current': {'peggedUSD': 45382.83697}, 'circulatingPrevDay': {'peggedUSD': 45382.83697}, 'circulatingPrevWeek': {'peggedUSD': 45382.83697}, 'circulatingPrevMonth': {'peggedUSD': 49144.72597}}, 'Solana': {'current': {'peggedUSD': 827415877.0779257}, 'circulatingPrevDay': {'peggedUSD': 830990468.3227425}, 'circulatingPrevWeek': {'peggedUSD': 830939012.1662656}, 'circulatingPrevMonth': {'peggedUSD': 862945843.3267212}}, 'Everscale': {'current': {'peggedUSD': 0}, 'circulatingPrevDay': {'peggedUSD': 0}, 'circulatingPrevWeek': {'peggedUSD': 0}, 'circulatingPrevMonth': {'peggedUSD': 0}}}",0.999055,Tether,USDT,https://tether.to/,"Launched in 2014, Tether tokens pioneered the stablecoin model. Tether tokens are pegged to real-world currencies on a 1-to-1 basis. This offers traders, merchants and funds a low volatility solution when exiting positions in the market.",Tether customers who have undergone a verification process can exchange USD for USDT and redeem USDT for USD.
